["123456780", 0]
["247583601", 25]
["684752103", 25]
["617340852", 25]
["803521647", 25]
["501728364", 25]
["571034628", 25]
["872354106", 25]
["861740523", 25]
["806147253", 25]
["836051724", 25]
["427061385", 25]
["617830245", 25]
["178625304", 25]
["267081435", 25]
["582710436", 25]
["645137802", 25]
["237061854", 25]
["658024317", 25]
["276840513", 25]
["254378601", 25]
["237064581", 25]
["108624537", 25]
["617048235", 25]
["157048362", 25]
["563014872", 25]
["871065423", 25]
["571824306", 25]
["187240635", 25]
["278541306", 25]
["207368541", 25]
["247653801", 25]
["608217354", 25]
["814057623", 25]
["801735642", 25]
["871524603", 25]
["758346201", 25]
["281034576", 25]
["867051432", 25]
["748562301", 25]
["561047238", 25]
["678351204", 25]
["631570284", 25]
["518740326", 25]
["207416358", 25]
["405287136", 25]
["471268305", 25]
["846532107", 25]
["684375201", 25]
["145320687", 25]
["634582701", 25]
["537864201", 25]
["247185603", 25]
["487360215", 25]
["762534801", 25]
["658013742", 25]
["405783126", 25]
["534082617", 25]
["548167203", 25]
["204618537", 25]
["812340657", 25]
["408167325", 25]
["781450623", 25]
["286057314", 25]
["208541673", 25]
["802657413", 25]
["357064812", 25]
["608472315", 25]
["547360182", 25]
["378042651", 25]
["657041823", 25]
["801765324", 25]
["306514827", 25]
["837160254", 25]
["364870215", 25]
["607145823", 25]
["248510673", 25]
["482517306", 25]
["215380674", 25]
["714058326", 25]
["564270381", 25]
["832647105", 25]
["564270813", 25]
["673821504", 25]
["507643128", 25]
["603184257", 25]
["864350217", 25]
["601578423", 25]
["425160387", 25]
["604258371", 25]
["148076235", 25]
["145670823", 25]
["651874203", 25]
["702384516", 25]
["637025814", 25]
["845012637", 25]
["863174205", 25]
["764520381", 25]
["167385204", 25]
["457016382", 25]
["264037581", 25]
["504763281", 25]
["214087365", 25]
["487653201", 25]
["806753142", 25]
["314285607", 25]
["534670812", 25]
["528630714", 25]
["107325648", 25]
["853071264", 25]
["325081647", 25]
["826470531", 25]
["407365182", 25]
["708543162", 25]
["785410263", 25]
["873560421", 25]
["517064832", 25]
["504637812", 25]
["328064157", 25]
["583072416", 25]
["267048513", 25]
["408137652", 25]
["281546703", 25]
["721540368", 25]
["247860513", 25]
["603547128", 25]
["567230814", 25]
["562834701", 25]
["485160723", 25]
["671348205", 25]
["602834517", 25]
["752340618", 25]
["648017235", 25]
["176084253", 25]
["637051482", 25]
["381274605", 25]
["674810253", 25]
["567134208", 25]
["405187263", 25]
["807526431", 25]
["584026713", 25]
["805714623", 25]
["487013526", 25]
["758260431", 25]
["785314602", 25]
["831674205", 25]
["841250637", 25]
["407826153", 25]
["318054726", 25]
["487523601", 25]
["825761304", 25]
["625174308", 25]
["814730256", 25]
["835620471", 25]
["681532704", 25]
["304816275", 25]
["506782314", 25]
["548210376", 25]
["578013264", 25]
["524018367", 25]
["852673401", 25]
["861730542", 25]
["834217506", 25]
["184270653", 25]
["708632451", 25]
["256084731", 25]
["628057431", 25]
["504361872", 25]
["871650342", 25]
["457310682", 25]
["581034672", 25]
["645813207", 25]
["271045368", 25]
["621570834", 25]
["308761542", 25]
["831254607", 25]
["806453127", 25]
["427185306", 25]
["107386254", 25]
["147856203", 25]
["643517802", 25]
["372654108", 25]
["306582714", 25]
["708641523", 25]
["856421703", 25]
["304856721", 25]
["324657108", 25]
["612034587", 25]
["614023587", 25]
["864125307", 25]
["574012368", 25]
["465120837", 25]
["601837524", 25]
["384571602", 25]
["207358614", 25]
["875426301", 25]
["352648701", 25]
["507384162", 25]
["134027685", 25]
["357468201", 25]
["631057284", 25]
["867153402", 25]
["562480371", 25]
["674830152", 25]
["314860275", 25]
["506187324", 25]
["648570132", 25]
["748065321", 25]
["603781254", 25]
["148067253", 25]
["784536102", 25]
["832654107", 25]
["576240813", 25]
["567820143", 25]
["467250138", 25]
["748165302", 25]
["375082641", 25]
["402867315", 25]
["604371852", 25]
["382754106", 25]
["237548601", 25]
["315478602", 25]
["352680741", 25]
["836150274", 25]
["307842516", 25]
["504768321", 25]
["467325801", 25]
["635780412", 25]
["687340125", 25]
["764150382", 25]
["605842137", 25]
["674382501", 25]
["615073824", 25]
["218047635", 25]
["831057246", 25]
["247086513", 25]
["654170823", 25]
["756032184", 25]
["305687421", 25]
["873051624", 25]
["706832541", 25]
["254038671", 25]
["837512604", 25]
["286057431", 25]
["103572684", 25]
["568174203", 25]
["674813205", 25]
["802365471", 25]
["628073451", 25]
["758014263", 25]
["768042135", 25]
["814237605", 25]
["804523617", 25]
["682743501", 25]
["402657318", 25]
["735612408", 25]
["167384502", 25]
["516240837", 25]
["764021385", 25]
["865071342", 25]
["705623814", 25]
["754083621", 25]
["304516287", 25]
["568074312", 25]
["702485631", 25]
["302745618", 25]
["837621504", 25]
["614037258", 25]
["763582104", 25]
["784530126", 25]
["862437105", 25]
["503478126", 25]
["564218307", 25]
["467051823", 25]
["678125403", 25]
["302461857", 25]
["731658402", 25]
["147026358", 25]
["518620734", 25]
["703458162", 25]
["823061574", 25]
["603754812", 25]
["108746235", 25]
["601754238", 25]
["751268304", 25]
["347021658", 25]
["307852461", 25]
["216834507", 25]
["637842105", 25]
["705214368", 25]
["201547368", 25]
["587230641", 25]
["546082317", 25]
["318756402", 25]
["472160385", 25]
["286140357", 25]
["726850341", 25]
["458670213", 25]
["721634508", 25]
["576031842", 25]
["603872415", 25]
["478051623", 25]
["548036127", 25]
["307812564", 25]
["546817203", 25]
["615043287", 25]
["208574136", 25]
["631240875", 25]
["462137805", 25]
["653081274", 25]
["784216305", 25]
["508241637", 25]
["418570326", 25]
["806245317", 25]
["824036751", 25]
["871265304", 25]
["614270853", 25]
["385214607", 25]
["108245367", 25]
["801627534", 25]
["153670824", 25]
["371854206", 25]
["802347651", 25]
["486053271", 25]
["437025618", 25]
["371285604", 25]
["382460571", 25]
["538174602", 25]
["681730452", 25]
["831056274", 25]
["147036528", 25]
["587026143", 25]
["845760231", 25]
["642087351", 25]
["506483721", 25]
["204381567", 25]
["534027861", 25]
["856730142", 25]
["648052317", 25]
["765014832", 25]
["521687304", 25]
["208716435", 25]
["761028453", 25]
["807321564", 25]
["378026514", 25]
["805627314", 25]
["708415326", 25]
["178560234", 25]
["864371205", 25]
["407583621", 25]
["487623105", 25]
["608751234", 25]
["407812365", 25]
["684071235", 25]
["245630817", 25]
["345062871", 25]
["768052431", 25]
["614235807", 25]
["348027651", 25]
["321745608", 25]
["834720561", 25]
["635271804", 25]
["357480126", 25]
["645031872", 25]
["372815604", 25]
["803756124", 25]
["204376851", 25]
["382457601", 25]
["821076543", 25]
["517268304", 25]
["382615704", 25]
["251780346", 25]
["875432601", 25]
["782560314", 25]
["205317648", 25]
["614078253", 25]
["164025873", 25]
["876034512", 25]
["387460251", 25]
["501378264", 25]
["864213507", 25]
["753140628", 25]
["637015284", 25]
["831645207", 25]
["307685124", 25]
["583076421", 25]
["284670315", 25]
["341650287", 25]
["853046721", 25]
["357680214", 25]
["375648201", 25]
["312064857", 25]
["362450871", 25]
["853042671", 25]
["872634105", 25]
["752684301", 25]
["574238106", 25]
["504632871", 25]
["537048162", 25]
["703854261", 25]
["847351602", 25]
["832564701", 25]
["378426501", 25]
["603284517", 25]
["647230815", 25]
["487210653", 25]
["367048521", 25]
["751460382", 25]
["317458206", 25]
["317820645", 25]
["847523106", 25]
["521460387", 25]
["372084516", 25]
["758340621", 25]
["507326481", 25]
["816740253", 25]
["372816405", 25]
["864031527", 25]
["186540327", 25]
["874526103", 25]
["765430281", 25]
["628570314", 25]
["501237684", 25]
["754380261", 25]
["148256703", 25]
["184026357", 25]
["805376241", 25]
["576140328", 25]
["578612304", 25]
["643875201", 25]
["784120365", 25]
["637180245", 25]
["564170328", 25]
["781350264", 25]
["631087245", 25]
["184235607", 25]
["805642731", 25]
["387521604", 25]
["302614785", 25]
["864057213", 25]
["184032657", 25]
["345072168", 25]
["634158207", 25]
["365082714", 25]
["643058721", 25]
["826710345", 25]
["476520381", 25]
["108374562", 25]
["753061428", 25]
["475238601", 25]
["687321504", 25]
["325846701", 25]
["726185304", 25]
["275034618", 25]
["728160354", 25]
["486357201", 25]
["605428371", 25]
["265831704", 25]
["215470368", 25]
["705864231", 25]
["874215306", 25]
["856370124", 25]
["247830561", 25]
["287315406", 25]
["765013824", 25]
["561028374", 25]
["602347581", 25]
["687510342", 25]
["485720163", 25]
["683710425", 25]
["863250741", 25]
["783042165", 25]
["285764301", 25]
["547230618", 25]
["674210358", 25]
["807463251", 25]
["648075231", 25]
["675384201", 25]
["107864523", 25]
["857610342", 25]
["402785361", 25]
["608421537", 25]
["465018327", 25]
["853164207", 25]
["647312508", 25]
["601724835", 25]
["361075842", 25]
["687430215", 25]
["857310624", 25]
["786125403", 25]
["241850367", 25]
["247380165", 25]
["815640327", 25]
["564017328", 25]
["721068435", 25]
["574023681", 25]
["837056412", 25]
["854730612", 25]
["345280671", 25]
["407183652", 25]
["861750243", 25]
["408372156", 25]
["802731564", 25]
["251087364", 25]
["347068251", 25]
["361074825", 25]
["614083257", 25]
["357860124", 25]
["341085627", 25]
["581047326", 25]
["485027136", 25]
["358014627", 25]
["325870614", 25]
["864721305", 25]
["307854216", 25]
["801437526", 25]
["728316504", 25]
["184037562", 25]
["275643801", 25]
["508371624", 25]
["217034658", 25]
["382054716", 25]
["645018237", 25]
["406372851", 25]
["347620158", 25]
["364250817", 25]
["702865143", 25]
["327051648", 25]
["463057821", 25]
["285064731", 25]
["324780156", 25]
["384570216", 25]
["671580342", 25]
["641357802", 25]
["105683742", 25]
["506743821", 25]
["608714352", 25]
["427368501", 25]
["408675231", 25]
["274860531", 25]
["732650481", 25]
["472058361", 25]
["453017268", 25]
["317062854", 25]
["325861704", 25]
["307485621", 25]
["862051347", 25]
["821347506", 25]
["158374602", 25]
["631278504", 25]
["637148205", 25]
["504861273", 25]
["671235804", 25]
["685473201", 25]
["603485721", 25]
["604315872", 25]
["641075283", 25]
["286071543", 25]
["503861247", 25]
["685014273", 25]
["845013267", 25]
["346872501", 25]
["132657804", 25]
["486523107", 25]
["607483152", 25]
["637810542", 25]
["601734285", 25]
["834061257", 25]
["306524871", 25]
["572840361", 25]
["134657208", 25]
["408352167", 25]
["354612807", 25]
["508472136", 25]
["148276305", 25]
["756084213", 25]
["784032561", 25]
["405786321", 25]
["532761408", 25]
["783150624", 25]
["624580317", 25]
["816534207", 25]
["832467501", 25]
["718254306", 25]
["458170236", 25]
["785016324", 25]
["174058236", 25]
["365810742", 25]
["146853207", 25]
["586073241", 25]
["608531742", 25]
["258014673", 25]
["801246573", 25]
["827610354", 25]
["246850713", 25]
["421387605", 25]
["824016573", 25]
["237658401", 25]
["634812705", 25]
["281056743", 25]
["876210435", 25]
["658241703", 25]
["851760423", 25]
["804726531", 25]
["204617835", 25]
["705184236", 25]
["603457821", 25]
["432187605", 25]
["563074821", 25]
["873061542", 25]
["375621408", 25]
["154630827", 25]
["178540263", 25]
["187540236", 25]
["652031748", 25]
["601345827", 25]
["708146253", 25]
["467083521", 25]
["735682104", 25]
["671258304", 25]
["635047281", 25]
["754210368", 25]
["703458621", 25]
["862315704", 25]
["561724308", 25]
["205678431", 25]
["248631507", 25]
["485267301", 25]
["321780654", 25]
["621075438", 25]
["673081245", 25]
["127054638", 25]
["732064851", 25]
["317560824", 25]
["854071236", 25]
["584017362", 25]
["301864752", 25]
["621037584", 25]
["206387541", 25]
["817046532", 25]
["347058216", 25]
["382514706", 25]
["247068531", 25]
["561047382", 25]
["504216873", 25]
["302574861", 25]
["268540731", 25]
["683075412", 25]
["217340865", 25]
["618234507", 25]
["485027361", 25]
["317486205", 25]
["287610534", 25]
["768534102", 25]
["274650831", 25]
["836540712", 25]
["604581273", 25]
["765820134", 25]
["865213704", 25]
["804165273", 25]
["614357208", 25]
["548027613", 25]
["753680241", 25]
["738016524", 25]
["417358602", 25]
["214830567", 25]
["674138205", 25]
["825164307", 25]
["304571628", 25]
["504187623", 25]
["671024538", 25]
["802134567", 25]
["471650328", 25]
["831542607", 25]
["286375401", 25]
["658370421", 25]
["281675403", 25]
["783510426", 25]
["704826351", 25]
["507614283", 25]
["865023471", 25]
["756028134", 25]
["754128603", 25]
["354821607", 25]
["341267508", 25]
["781546302", 25]
["643570128", 25]
["635048721", 25]
["687234501", 25]
["657380241", 25]
["756014823", 25]
["837056124", 25]
["782631405", 25]
["307581462", 25]
["406573821", 25]
["604573281", 25]
["408657213", 25]
["835641702", 25]
["768352104", 25]
["405276381", 25]
["637250814", 25]
["281740356", 25]
["201674835", 25]
["834057261", 25]
["706421385", 25]
["281673504", 25]
["456870312", 25]
["378056124", 25]
["563472801", 25]
["425017368", 25]
["548123607", 25]
["802371546", 25]
["785124603", 25]
["567184302", 25]
["846250731", 25]
["781640352", 25]
["812674305", 25]
["574816203", 25]
["187645302", 25]
["471350268", 25]
["681530274", 25]
["685732104", 25]
["108756324", 25]
["345210687", 25]
["205871364", 25]
["615780423", 25]
["832650174", 25]
["685320471", 25]
["576480213", 25]
["817245306", 25]
["802753641", 25]
["674831502", 25]
["458670321", 25]
["627034815", 25]
["201384576", 25]
["802154637", 25]
["817340625", 25]
["846371502", 25]
["758314206", 25]
["567841302", 25]
["308641572", 25]
["631572804", 25]
["508726431", 25]
["605713824", 25]
["308742561", 25]
["265810734", 25]
["276084135", 25]
["734058621", 25]
["675180324", 25]
["608354712", 25]
["534860271", 25]
["357048261", 25]
["584167302", 25]
["583067124", 25]
["847051623", 25]
["846350127", 25]
["631270854", 25]
["814360572", 25]
["104853267", 25]
["853740162", 25]
["106342857", 25]
["507612384", 25]
["857360214", 25]
["215864307", 25]
["674015328", 25]
["751068423", 25]
["857326401", 25]
["486037512", 25]
["387024516", 25]
["748053621", 25]
["708352614", 25]
["804256317", 25]
["706245381", 25]
["473058216", 25]
["207381546", 25]
["726853401", 25]
["547130268", 25]
["762450381", 25]
["824017536", 25]
["473518206", 25]
["187245603", 25]
["806524731", 25]
["275160384", 25]
["682057134", 25]
["738416502", 25]
["654378102", 25]
["407216385", 25]
["675183204", 25]
["374618205", 25]
["682410357", 25]
["674130825", 25]
["608342571", 25]
["207648531", 25]
["317842605", 25]
["675230814", 25]
["618270543", 25]
["861520374", 25]
["728546301", 25]
["806143527", 25]
["573061824", 25]
["248056371", 25]
["406183572", 25]
["817625304", 25]
["651047328", 25]
["374862501", 25]
["508614723", 25]
["304786152", 25]
["876051234", 25]
["654017823", 25]
["617520834", 25]
["735082614", 25]
["328746501", 25]
["468127305", 25]
["567041283", 25]
["451037628", 25]
["184370625", 25]
["763850241", 25]
["605784312", 25]
["825734601", 25]
["651038742", 25]
["703684251", 25]
["654218703", 25]
["213057684", 25]
["874125603", 25]
["704186352", 25]
["407526813", 25]
["703651428", 25]
["206341875", 25]
["568071324", 25]
["278046135", 25]
["305867412", 25]
["738540126", 25]
["527016384", 25]
["804362715", 25]
["467025813", 25]
["458620317", 25]
["348057126", 25]
["645210837", 25]
["627831504", 25]
["843760521", 25]
["608453721", 25]
["726054381", 25]
["706258413", 25]
["127580364", 25]
["351870624", 25]
["357062418", 25]
["835067412", 25]
["756380142", 25]
["876310245", 25]
["382740561", 25]
["685041237", 25]
["561820734", 25]
["857430621", 25]
["271068345", 25]
["675840132", 25]
["783140652", 25]
["546832701", 25]
["603475281", 25]
["683510472", 25]
["745280136", 25]
["682510743", 25]
["827543601", 25]
["506872413", 25]
["514738206", 25]
["628031574", 25]
["376081425", 25]
["327061458", 25]
["231540687", 25]
["527041638", 25]
["507281346", 25]
["274816305", 25]
["381065742", 25]
["641370285", 25]
["206485173", 25]
["602874315", 25]
["654732108", 25]
["405762381", 25]
["276038451", 25]
["571240836", 25]
["602547318", 25]
["583024671", 25]
["301247685", 25]
["361827405", 25]
["768150243", 25]
["562871304", 25]
["502437681", 25]
["508621374", 25]
["341087265", 25]
["527038164", 25]
["417068253", 25]
["762083541", 25]
["468021537", 25]
["305864721", 25]
["207516384", 25]
["145630287", 25]
["653742801", 25]
["617820543", 25]
["603814752", 25]
["347168205", 25]
["314087562", 25]
["206847315", 25]
["284570361", 25]
["468270513", 25]
["786350124", 25]
["472016385", 25]
["328740516", 25]
["635081472", 25]
["657130824", 25]
["627435108", 25]
["735042681", 25]
["651823704", 25]
["627053814", 25]
["534180627", 25]
["854316702", 25]
["625740381", 25]
["728046153", 25]
["351087624", 25]
["507842136", 25]
["571643802", 25]
["834150672", 25]
["472380651", 25]
["507826134", 25]
["216874305", 25]
["462315807", 25]
["608523741", 25]
["524870136", 25]
["514028376", 25]
["824635701", 25]
["246078351", 25]
["327480165", 25]
["508346271", 25]
["501836724", 25]
["486073521", 25]
["675420138", 25]
["678415203", 25]
["145287603", 25]
["483517602", 25]
["472538106", 25]
["537140628", 25]
["728650314", 25]
["701538264", 25]
["643820751", 25]
["814627305", 25]
["835614207", 25]
["235640871", 25]
["836071425", 25]
["753481602", 25]
["762184305", 25]
["785031462", 25]
["615027348", 25]
["107246358", 25]
["428170356", 25]
["782014356", 25]
["586013742", 25]
["681037542", 25]
["274368501", 25]
["407382516", 25]
["205784361", 25]
["417580236", 25]
["485073126", 25]
["185047236", 25]
["186570234", 25]
["732460815", 25]
["708625431", 25]
["376852401", 25]
["572031648", 25]
["652340781", 25]
["143067852", 25]
["812375604", 25]
["537641802", 25]
["801275364", 25]
["681074253", 25]
["605327814", 25]
["821037654", 25]
["408652731", 25]
["763084152", 25]
["801647523", 25]
["256847301", 25]
["754860123", 25]
["682437501", 25]
["846725301", 25]
["805176423", 25]
["756483102", 25]
["681740325", 25]
["301684725", 25]
["675840213", 25]
["386742501", 25]
["817630425", 25]
["516874203", 25]
["254067381", 25]
["158047326", 25]
["724861305", 25]
["347125608", 25]
["364852701", 25]
["647120358", 25]
["806351274", 25]
["324071658", 25]
["748065132", 25]
["576082341", 25]
["726850413", 25]
["624570381", 25]
["605731842", 25]
["704268513", 25]
["678153402", 25]
["807356214", 25]
["678512403", 25]
["834160275", 25]
["458372601", 25]
["623475801", 25]
["358047621", 25]
["647120835", 25]
["823675401", 25]
["307614582", 25]
["547081326", 25]
["164087325", 25]
["681524703", 25]
["603184572", 25]
["612780354", 25]
["865320417", 25]
["475062318", 25]
["564178302", 25]
["351062487", 25]
["701435268", 25]
["327018456", 25]
["805762431", 25]
["302546871", 25]
["514286307", 25]
["635812407", 25]
["685071243", 25]
["681047235", 25]
["241630587", 25]
["201546387", 25]
["507318246", 25]
["657043812", 25]
["382047516", 25]
["864710253", 25]
["365087412", 25]
["657180342", 25]
["517084362", 25]
["783420651", 25]
["268510374", 25]
["758310426", 25]
["605231874", 25]
["821470356", 25]
["748263501", 25]
["103547268", 25]
["804152367", 25]
["831247605", 25]
["583721604", 25]
["482375601", 25]
["671024385", 25]
["147630825", 25]
["603514287", 25]
["854320761", 25]
["187564302", 25]
["378610524", 25]
["427065318", 25]
["608357421", 25]
["603874125", 25]
["418067523", 25]
["587012436", 25]
["754320168", 25]
["571082364", 25]
["503467128", 25]
["714385602", 25]
["167058342", 25]
["601842357", 25]
["145063872", 25]
["675423801", 25]
["285640731", 25]
["278031456", 25]
["805647213", 25]
["402831567", 25]
["527318406", 25]
["432861507", 25]
["147635802", 25]
["804672315", 25]
["745682301", 25]
["587041236", 25]
["674583201", 25]
["576483201", 25]
["421370568", 25]
["507862143", 25]
["763052418", 25]
["358614207", 25]
["821467503", 25]
["432017685", 25]
["271064835", 25]
["143257608", 25]
["281057346", 25]
["218647305", 25]
["875023416", 25]
["576830214", 25]
["164570238", 25]
["503461827", 25]
["653748102", 25]
["265840371", 25]
["643870152", 25]
["826413507", 25]
["381640257", 25]
["248576301", 25]
["581647302", 25]
["465317802", 25]
["648015327", 25]
["608254731", 25]
["678051243", 25]
["581240376", 25]
["857410263", 25]
["841350672", 25]
["302564817", 25]
["683450721", 25]
["687520143", 25]
["561074328", 25]
["846012357", 25]
["387064152", 25]
["172054368", 25]
["678130452", 25]
["167352804", 25]
["753041268", 25]
["574281306", 25]
["725860314", 25]
["785436201", 25]
["837465201", 25]
["782160345", 25]
["768453102", 25]
["314650278", 25]
["201845367", 25]
["867234105", 25]
["674038125", 25]
["807514263", 25]
["652430871", 25]
["876413205", 25]
["504267138", 25]
["651870342", 25]
["845610372", 25]
["465327108", 25]
["584061237", 25]
["684237105", 25]
["104375628", 25]
["357046821", 25]
["271058643", 25]
["486310527", 25]
["834257601", 25]
["406872315", 25]
["324067815", 25]
["521064378", 25]
["316547802", 25]
["381567204", 25]
["345672801", 25]
["704528361", 25]
["367014285", 25]
["814630527", 25]
["804253671", 25]
["327645108", 25]
["207635418", 25]
["574820316", 25]
["518324607", 25]
["658437201", 25]
["835671204", 25]
["347621508", 25]
["203684571", 25]
["802361745", 25]
["804736512", 25]
["257310864", 25]
["245087613", 25]
["675148203", 25]
["857362104", 25]
["543120687", 25]
["507648132", 25]
["768310452", 25]
["304681752", 25]
["408675312", 25]
["635872104", 25]
["437150682", 25]
["157068243", 25]
["675038421", 25]
["718056243", 25]
["786014532", 25]
["527643801", 25]
["534762108", 25]
["501487326", 25]
["708236415", 25]
["601278543", 25]
["567420138", 25]
["764235801", 25]
["456017328", 25]
["618570423", 25]
["758162304", 25]
["458160327", 25]
["148537206", 25]
["748510326", 25]
["715048236", 25]
["417380652", 25]
["465372801", 25]
["301672584", 25]
["206487351", 25]
["605487213", 25]
["603478521", 25]
["752348601", 25]
["147263508", 25]
["374160285", 25]
["826743501", 25]
["506824371", 25]
["321087645", 25]
["157628304", 25]
["382470651", 25]
["607423851", 25]
["834065712", 25]
["427083651", 25]
["147286503", 25]
["278034165", 25]
["147036852", 25]
["687025413", 25]
["504786123", 25]
["706284513", 25]
["473650821", 25]
["802634715", 25]
["301826754", 25]
["306827541", 25]
["372068451", 25]
["301285647", 25]
["357620184", 25]
["476053182", 25]
["765082134", 25]
["365821407", 25]
["805417326", 25]
["387640152", 25]
["384061527", 25]
["825610347", 25]
["827351406", 25]
["187420365", 25]
["754028631", 25]
["805164723", 25]
["634078152", 25]
["271450368", 25]
["802314657", 25]
["867310254", 25]
["806124375", 25]
["856713204", 25]
["176053284", 25]
["485763201", 25]
["703462158", 25]
["178326504", 25]
["762045381", 25]
["106245378", 25]
["701485623", 25]
["846531702", 25]
["358064721", 25]
["651720834", 25]
["632087415", 25]
["384520617", 25]
["703564281", 25]
["632057481", 25]
["725461308", 25]
["467051238", 25]
["608453172", 25]
["324158607", 25]
["467580321", 25]
["354671802", 25]
["376824501", 25]
["208347615", 25]
["516083724", 25]
["307586421", 25]
["271658403", 25]
["756048312", 25]
["502478631", 25]
["304258617", 25]
["214685307", 25]
["217360854", 25]
["408375621", 25]
["803657142", 25]
["201834567", 25]
["807245613", 25]
["672084531", 25]
["467835201", 25]
["684751302", 25]
["564083217", 25]
["308725461", 25]
["784056132", 25]
["765041823", 25]
["352670814", 25]
["274086531", 25]
["831065247", 25]
["718465203", 25]
["107352684", 25]
["367854201", 25]
["807412356", 25]
["164025387", 25]
["684015237", 25]
["374180256", 25]
["874362105", 25]
["487310625", 25]
["201784356", 25]
["675813402", 25]
["457836102", 25]
["532061874", 25]
["475063281", 25]
["841365207", 25]
["754013682", 25]
["158076324", 25]
["832051674", 25]
["304675812", 25]
["758246103", 25]
["547210683", 25]
["653042817", 25]
["281670543", 25]
["503876412", 25]
["534062871", 25]
["548320617", 25]
["534217608", 25]
["568041372", 25]
["634012587", 25]
["547612308", 25]
["607134258", 25]
["178023564", 25]
["127534608", 25]
["347612805", 25]
["504273681", 25]
["204537681", 25]
["851037642", 25]
["421370685", 25]
["804761325", 25]
["746850123", 25]
["831620574", 25]
["651027438", 25]
["184056723", 25]
["601247835", 25]
["473682501", 25]
["563421807", 25]
["586017324", 25]
["731465208", 25]
["628540371", 25]
["832160574", 25]
["187352406", 25]
["186235704", 25]
["318074562", 25]
["316870524", 25]
["802475136", 25]
["802731456", 25]
["637450182", 25]
["314068257", 25]
["607324815", 25]
["471380625", 25]
["368071542", 25]
["208654713", 25]
["457860213", 25]
["635078124", 25]
["324570861", 25]
["685074312", 25]
["685370412", 25]
["327865104", 25]
["341870526", 25]
["674825103", 25]
["685174203", 25]
["287534601", 25]
["487120635", 25]
["764852103", 25]
["708215364", 25]
["874130526", 25]
["275164308", 25]
["748320165", 25]
["837416205", 25]
["683452107", 25]
["825467301", 25]
["286470135", 25]
["652840713", 25]
["207851346", 25]
["407651832", 25]
["675241803", 25]
["302584167", 25]
["647083251", 25]
["748236105", 25]
["825071643", 25]
["471035682", 25]
["146032857", 25]
["461027385", 25]
["475382601", 25]
["845072361", 25]
["867245103", 25]
["605742831", 25]
["824650731", 25]
["847210635", 25]
["502371648", 25]
["701254386", 25]
["357082461", 25]
["652031487", 25]
["146825307", 25]
["587360124", 25]
["765280431", 25]
["537062814", 25]
["567384201", 25]
["756083124", 25]
["521034768", 25]
["347820165", 25]
["187246305", 25]
["508762341", 25]
["528374601", 25]
["214376805", 25]
["845370612", 25]
["352841706", 25]
["548613207", 25]
["651074382", 25]
["865073124", 25]
["871640325", 25]
["587423106", 25]
["578613402", 25]
["738056421", 25]
["458076312", 25]
["782351406", 25]
["247056831", 25]
["635014287", 25]
["845027163", 25]
["738265401", 25]
["204871356", 25]
["382641705", 25]
["402531687", 25]
["517863204", 25]
["371280645", 25]
["786130524", 25]
["603812574", 25]
["478163502", 25]
["783615204", 25]
["576380241", 25]
["301752684", 25]
["874025631", 25]
["187062354", 25]
["427056138", 25]
["816543702", 25]
["805273416", 25]
["327510648", 25]
["476528103", 25]
["607415283", 25]
["807631452", 25]
["324017856", 25]
["801354627", 25]
["876230514", 25]
["237065841", 25]
["278560314", 25]
["217680543", 25]
["637084215", 25]
["147368502", 25]
["583720164", 25]
["258314607", 25]
["825046731", 25]
["602537814", 25]
["631084572", 25]
["543067821", 25]
["735680214", 25]
["518076234", 25]
["624130857", 25]
["605127384", 25]
["408156732", 25]
["706852431", 25]
["308754126", 25]
["307645218", 25]
["756012834", 25]
["405623871", 25]
["582061734", 25]
["625017384", 25]
["867210534", 25]
["407681523", 25]
["871054362", 25]
["861057423", 25]
["475062831", 25]
["854036271", 25]
["248071356", 25]
["583640217", 25]
["648530127", 25]
["625871304", 25]
["706481352", 25]
["507481236", 25]
["276450381", 25]
["281540736", 25]
["405673281", 25]
["702586143", 25]
["825760134", 25]
["502683741", 25]
["637840215", 25]
["364087521", 25]
["208314567", 25]
["347056812", 25]
["386471502", 25]
["856210734", 25]
["862753401", 25]
["652047381", 25]
["427518306", 25]
["871460352", 25]
["375682401", 25]
["127086354", 25]
["324510876", 25]
["574018326", 25]
["325860741", 25]
["537680241", 25]
["684572301", 25]
["586032174", 25]
["876512304", 25]
["762835401", 25]
["872061534", 25]
["681734502", 25]
["361874205", 25]
["627053481", 25]
["647125803", 25]
["307561284", 25]
["654081723", 25]
["731025648", 25]
["603284751", 25]
["807631524", 25]
["831056742", 25]
["528614307", 25]
["825140367", 25]
["837645102", 25]
["807165342", 25]
["217065348", 25]
["806735412", 25]
["608513724", 25]
["576182304", 25]
["643152807", 25]
["543627801", 25]
["307856412", 25]
["264017385", 25]
["604158327", 25]
["305671428", 25]
["372846501", 25]
["562317804", 25]
["207364518", 25]
["706821543", 25]
["287150346", 25]
["378041256", 25]
["608721435", 25]
["507436281", 25]
["831047652", 25]
["645187203", 25]
["617830524", 25]
["826750143", 25]
["587130624", 25]
["284157306", 25]
["521340876", 25]
["215670843", 25]
["648170523", 25]
["547623108", 25]
["321457608", 25]
["476215308", 25]
["174528603", 25]
["628530174", 25]
["378452601", 25]
["562037814", 25]
["304518627", 25]
["367485201", 25]
["761248305", 25]
["147653208", 25]
["208476135", 25]
["728064351", 25]
["876043152", 25]
["705642138", 25]
["754016328", 25]
